type;skz;desc;coords;street;zip;city;keeper;classes;pupils;male;female;lt_type;lt_skz;lt_desc;lt_ipub_desc;lt_street;lt_zip;lt_city;count
VS;921181;Volksschule;1824361.44,6151596.89;Schillgasse 31;1210;Wien;öffentl.;11;258;133;125;AHS;921056;Bundesgymnasium;AHS-Unterstufe;Ödenburger Straße 74;1210;Wien;0
VS;921181;Volksschule;1824361.44,6151596.89;Schillgasse 31;1210;Wien;öffentl.;11;258;133;125;NMSH;918032;Private Mittelschule der Schulstiftung der Erzdiözese Wien;Neue Mittelschule an Hauptschulen;Antonigasse 72;1180;Wien;0
VS;921181;Volksschule;1824361.44,6151596.89;Schillgasse 31;1210;Wien;öffentl.;11;258;133;125;AHS;915076;Wiener islamisches Gymnasium und Realgymnasium des Vereines SOLMIT Solidarisch Miteinander;AHS-Unterstufe;Rauchfangkehrergasse 34;1150;Wien;0
VS;921181;Volksschule;1824361.44,6151596.89;Schillgasse 31;1210;Wien;öffentl.;11;258;133;125;AHS;921036;Privates Gymnasium, Realgymnasium und Oberstufenrealgymnasium des Schulvereins De La Salle;AHS-Unterstufe;Anton-Böck-Gasse 37;1210;Wien;0
VS;921181;Volksschule;1824361.44,6151596.89;Schillgasse 31;1210;Wien;öffentl.;11;258;133;125;AHS;921046;Bundesgymnasium;AHS-Unterstufe;Franklinstraße 26;1210;Wien;0
VS;921181;Volksschule;1824361.44,6151596.89;Schillgasse 31;1210;Wien;öffentl.;11;258;133;125;NMSH;921132;Mittelschule;Neue Mittelschule an Hauptschulen;Jochbergengasse 1;1210;Wien;0
VS;921181;Volksschule;1824361.44,6151596.89;Schillgasse 31;1210;Wien;öffentl.;11;258;133;125;AHS;922016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Bernoullistraße 3;1220;Wien;0
VS;921181;Volksschule;1824361.44,6151596.89;Schillgasse 31;1210;Wien;öffentl.;11;258;133;125;NMSH;921082;Mittelschule;Neue Mittelschule an Hauptschulen;Reisgasse 1;1210;Wien;0
VS;921181;Volksschule;1824361.44,6151596.89;Schillgasse 31;1210;Wien;öffentl.;11;258;133;125;VS;922111;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Prandaugasse 5;1222;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;AHS;921046;Bundesgymnasium;AHS-Unterstufe;Franklinstraße 26;1210;Wien;21
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;921152;Mittelschule;Neue Mittelschule an Hauptschulen;Dr. Rudolf-Schön-Weg 1;1210;Wien;17
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;921052;Mittelschule;Neue Mittelschule an Hauptschulen;Kinzerplatz 9;1210;Wien;8
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;AHS;921026;Bundesgymnasium;AHS-Unterstufe;Franklinstraße 21;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;921032;Mittelschule;Neue Mittelschule an Hauptschulen;Deublergasse 21;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;921132;Mittelschule;Neue Mittelschule an Hauptschulen;Jochbergengasse 1;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;922012;Mittelschule;Neue Mittelschule an Hauptschulen;Anton-Sattler-Gasse 93;1220;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;AHS;921066;Bundesgymnasium und Bundesrealgymnasium  - Schulschiff Bertha von Suttner;AHS-Unterstufe;Donauinselplatz;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;VS;921191;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Priessnitzgasse 1-3/II;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;312042;Mittelschule I;Neue Mittelschule an Hauptschulen;Windmühlgasse 3;2100;Korneuburg;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;921182;Mittelschule (Paul Grüninger);Neue Mittelschule an Hauptschulen;Hanreitergasse 2;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;922102;Mittelschule;Neue Mittelschule an Hauptschulen;Afritschgasse 56;1220;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;922112;Mittelschule;Neue Mittelschule an Hauptschulen;Mira-Lobe-Weg 4;1220;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;AHS;312026;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Liese Prokop-Straße 1;2100;Korneuburg;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;AHS;903036;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Radetzkystraße 2a;1030;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;AHS;907036;Lehranstalten Mater Salvatoris Gymnasium und wirtschaftskundliches Realgymnasium;AHS-Unterstufe;Kenyongasse 4-12;1070;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;AHS;921036;Privates Gymnasium, Realgymnasium und Oberstufenrealgymnasium des Schulvereins De La Salle;AHS-Unterstufe;Anton-Böck-Gasse 37;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;AHS;921126;Priv. Gymnasium u. Realgymn. Avicenna (Ibn Sina) d. Ver. Kulturv. f. Völkerverst.u. Bildung, Hafes-Goethe (HAGOE);AHS-Unterstufe;Pragerstraße 124;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;921172;Mittelschule;Neue Mittelschule an Hauptschulen;Aderklaaer Straße 2;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;312092;Mittelschule;Neue Mittelschule an Hauptschulen;Bahnstraße 26;2201;Gerasdorf bei Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;316082;Mittelschule I;Neue Mittelschule an Hauptschulen;Thomas-Freund-Gasse 3;2130;Mistelbach;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;903092;Private Mittelschule Sacre Coeur der Schulstiftung der Erzdiözese Wien;Neue Mittelschule an Hauptschulen;Fasangasse 4;1030;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;921042;Mittelschule;Neue Mittelschule an Hauptschulen;Regnerweg 6;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;921072;Mittelschule;Neue Mittelschule an Hauptschulen;Pastorstraße 29;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;921082;Mittelschule;Neue Mittelschule an Hauptschulen;Reisgasse 1;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;921092;Mittelschule;Neue Mittelschule an Hauptschulen;Roda-Roda-Gasse 3;1210;Wien;0
VS;921191;Volksschule;1825774.99,6148888.19;Priessnitzgasse 1-3/II;1210;Wien;öffentl.;18;429;233;196;NMSH;921112;Private Praxismittelschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);Neue Mittelschule an Hauptschulen;Mayerweckstraße 1;1210;Wien;0
VS;921201;Private Praxisvolksschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);1823524.11,6155943.67;Mayerweckstraße 1;1210;Wien;privat;10;261;134;127;NMSH;921112;Private Praxismittelschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);Neue Mittelschule an Hauptschulen;Mayerweckstraße 1;1210;Wien;18
VS;921201;Private Praxisvolksschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);1823524.11,6155943.67;Mayerweckstraße 1;1210;Wien;privat;10;261;134;127;AHS;921056;Bundesgymnasium;AHS-Unterstufe;Ödenburger Straße 74;1210;Wien;12
VS;921201;Private Praxisvolksschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);1823524.11,6155943.67;Mayerweckstraße 1;1210;Wien;privat;10;261;134;127;AHS;921036;Privates Gymnasium, Realgymnasium und Oberstufenrealgymnasium des Schulvereins De La Salle;AHS-Unterstufe;Anton-Böck-Gasse 37;1210;Wien;7
VS;921201;Private Praxisvolksschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);1823524.11,6155943.67;Mayerweckstraße 1;1210;Wien;privat;10;261;134;127;AHS;921076;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Gerasdorferstraße 103;1210;Wien;0
VS;921201;Private Praxisvolksschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);1823524.11,6155943.67;Mayerweckstraße 1;1210;Wien;privat;10;261;134;127;AHS;312026;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Liese Prokop-Straße 1;2100;Korneuburg;0
VS;921201;Private Praxisvolksschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);1823524.11,6155943.67;Mayerweckstraße 1;1210;Wien;privat;10;261;134;127;AHS;921066;Bundesgymnasium und Bundesrealgymnasium  - Schulschiff Bertha von Suttner;AHS-Unterstufe;Donauinselplatz;1210;Wien;0
VS;921201;Private Praxisvolksschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);1823524.11,6155943.67;Mayerweckstraße 1;1210;Wien;privat;10;261;134;127;AHS;921046;Bundesgymnasium;AHS-Unterstufe;Franklinstraße 26;1210;Wien;0
VS;921201;Private Praxisvolksschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);1823524.11,6155943.67;Mayerweckstraße 1;1210;Wien;privat;10;261;134;127;AHS;901026;Öffentliches Schottengymnasium der Benediktiner in Wien;AHS-Unterstufe;Freyung 6;1010;Wien;0
VS;921201;Private Praxisvolksschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);1823524.11,6155943.67;Mayerweckstraße 1;1210;Wien;privat;10;261;134;127;AHS;312016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Unter den Linden 16;2000;Stockerau;0
VS;921201;Private Praxisvolksschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);1823524.11,6155943.67;Mayerweckstraße 1;1210;Wien;privat;10;261;134;127;AHS;903026;Bundesgymnasium und Bundesrealgymnasium unter besonderer Berücksichtigung der musischen Ausbildung (HIB);AHS-Unterstufe;Boerhaavegasse 15;1030;Wien;0
VS;921201;Private Praxisvolksschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);1823524.11,6155943.67;Mayerweckstraße 1;1210;Wien;privat;10;261;134;127;AHS;310016;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Reucklstraße 9;2020;Hollabrunn;0
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;AHS;921036;Privates Gymnasium, Realgymnasium und Oberstufenrealgymnasium des Schulvereins De La Salle;AHS-Unterstufe;Anton-Böck-Gasse 37;1210;Wien;65
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;AHS;921056;Bundesgymnasium;AHS-Unterstufe;Ödenburger Straße 74;1210;Wien;10
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;NMSH;921102;Private Mittelschule des Schulvereins De La Salle;Neue Mittelschule an Hauptschulen;Anton-Böck-Gasse 20;1210;Wien;0
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;AHS;921046;Bundesgymnasium;AHS-Unterstufe;Franklinstraße 26;1210;Wien;0
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;NMSH;312062;Mittelschule;Neue Mittelschule an Hauptschulen;Klosterneuburgerstraße 12;2103;Langenzersdorf;0
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;AHS;312026;Bundesgymnasium und Bundesrealgymnasium;AHS-Unterstufe;Liese Prokop-Straße 1;2100;Korneuburg;0
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;AHS;921076;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Gerasdorferstraße 103;1210;Wien;0
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;VS;921211;Private Volksschule des Schulvereins De La Salle;Wiederholung der Schulstufe im gleichen Schultyp;Anton-Böck-Gasse 20;1210;Wien;0
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;AHS;908016;Bundesgymnasium;AHS-Unterstufe;Jodok-Fink-Platz 2;1080;Wien;0
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;NMSH;921132;Mittelschule;Neue Mittelschule an Hauptschulen;Jochbergengasse 1;1210;Wien;0
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;AHS;501106;Bundesgymnasium und Bundesrealgymnasium Christian-Doppler-Gymnasium;AHS-Unterstufe;Franz-Josef-Kai 41;5020;Salzburg;0
VS;921211;Private Volksschule des Schulvereins De La Salle;1824366.65,6156403.28;Anton-Böck-Gasse 20;1210;Wien;privat;16;376;215;161;NMSH;312042;Mittelschule I;Neue Mittelschule an Hauptschulen;Windmühlgasse 3;2100;Korneuburg;0
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;NMSH;921172;Mittelschule;Neue Mittelschule an Hauptschulen;Aderklaaer Straße 2;1210;Wien;14
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;NMSH;921072;Mittelschule;Neue Mittelschule an Hauptschulen;Pastorstraße 29;1210;Wien;13
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;AHS;921026;Bundesgymnasium;AHS-Unterstufe;Franklinstraße 21;1210;Wien;7
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;NMSH;921142;Mittelschule I;Neue Mittelschule an Hauptschulen;Adolf-Loos-Gasse 2;1210;Wien;0
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;AHS;921046;Bundesgymnasium;AHS-Unterstufe;Franklinstraße 26;1210;Wien;0
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;AHS;921076;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Gerasdorferstraße 103;1210;Wien;0
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;NMSH;921102;Private Mittelschule des Schulvereins De La Salle;Neue Mittelschule an Hauptschulen;Anton-Böck-Gasse 20;1210;Wien;0
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;NMSA;922046;Bundesgymnasium und Bundesrealgymnasium mit Modellversuch Mittelschule;Neue Mittelschule an AHS;Theodor Kramer-Straße 3;1220;Wien;0
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;NMSH;921082;Mittelschule;Neue Mittelschule an Hauptschulen;Reisgasse 1;1210;Wien;0
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;NMSH;921132;Mittelschule;Neue Mittelschule an Hauptschulen;Jochbergengasse 1;1210;Wien;0
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;NMSH;922112;Mittelschule;Neue Mittelschule an Hauptschulen;Mira-Lobe-Weg 4;1220;Wien;0
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;AHS;919016;Bundesgymnasium Wien XIX;AHS-Unterstufe;Gymnasiumstraße 83;1190;Wien;0
VS;921251;Volksschule;1830458.82,6151878.82;Dopschstraße 25;1210;Wien;öffentl.;13;289;175;114;NMSH;308172;Mittelschule;Neue Mittelschule an Hauptschulen;Schönkirchnerstraße 5;2231;Strasshof an der Nordbahn;0
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;NMSH;921082;Mittelschule;Neue Mittelschule an Hauptschulen;Reisgasse 1;1210;Wien;13
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;NMSH;921182;Mittelschule (Paul Grüninger);Neue Mittelschule an Hauptschulen;Hanreitergasse 2;1210;Wien;9
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;AHS;921056;Bundesgymnasium;AHS-Unterstufe;Ödenburger Straße 74;1210;Wien;0
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;AHS;921076;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Gerasdorferstraße 103;1210;Wien;0
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;NMSH;921042;Mittelschule;Neue Mittelschule an Hauptschulen;Regnerweg 6;1210;Wien;0
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;NMSH;921132;Mittelschule;Neue Mittelschule an Hauptschulen;Jochbergengasse 1;1210;Wien;0
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;AHS;921026;Bundesgymnasium;AHS-Unterstufe;Franklinstraße 21;1210;Wien;0
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;VS;921281;Volksschule;Wiederholung der Schulstufe im gleichen Schultyp;Marco-Polo-Platz 9;1210;Wien;0
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;NMSH;920091;Volksschule I;Neue Mittelschule an Hauptschulen;Dietmayrgasse 3;1200;Wien;0
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;NMSH;921032;Mittelschule;Neue Mittelschule an Hauptschulen;Deublergasse 21;1210;Wien;0
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;NMSH;921112;Private Praxismittelschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);Neue Mittelschule an Hauptschulen;Mayerweckstraße 1;1210;Wien;0
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;NMSH;921142;Mittelschule I;Neue Mittelschule an Hauptschulen;Adolf-Loos-Gasse 2;1210;Wien;0
VS;921281;Volksschule;1827849.01,6153239.07;Marco-Polo-Platz 9;1210;Wien;öffentl.;11;237;136;101;NMSH;312092;Mittelschule;Neue Mittelschule an Hauptschulen;Bahnstraße 26;2201;Gerasdorf bei Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;NMSH;921042;Mittelschule;Neue Mittelschule an Hauptschulen;Regnerweg 6;1210;Wien;15
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;AHS;921076;Bundesgymnasium, Bundesrealgymnasium und Bundes-Oberstufenrealgymnasium;AHS-Unterstufe;Gerasdorferstraße 103;1210;Wien;10
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;AHS;921056;Bundesgymnasium;AHS-Unterstufe;Ödenburger Straße 74;1210;Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;NMSH;921112;Private Praxismittelschule Strebersdorf der Kirchlichen Pädagogischen Hochschule Wien/Krems (921670);Neue Mittelschule an Hauptschulen;Mayerweckstraße 1;1210;Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;NMSH;921132;Mittelschule;Neue Mittelschule an Hauptschulen;Jochbergengasse 1;1210;Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;AHS;921036;Privates Gymnasium, Realgymnasium und Oberstufenrealgymnasium des Schulvereins De La Salle;AHS-Unterstufe;Anton-Böck-Gasse 37;1210;Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;AHS;921046;Bundesgymnasium;AHS-Unterstufe;Franklinstraße 26;1210;Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;AHS;921066;Bundesgymnasium und Bundesrealgymnasium  - Schulschiff Bertha von Suttner;AHS-Unterstufe;Donauinselplatz;1210;Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;NMSH;920091;Volksschule I;Neue Mittelschule an Hauptschulen;Dietmayrgasse 3;1200;Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;NMSA;922046;Bundesgymnasium und Bundesrealgymnasium mit Modellversuch Mittelschule;Neue Mittelschule an AHS;Theodor Kramer-Straße 3;1220;Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;NMSH;921082;Mittelschule;Neue Mittelschule an Hauptschulen;Reisgasse 1;1210;Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;NMSH;921102;Private Mittelschule des Schulvereins De La Salle;Neue Mittelschule an Hauptschulen;Anton-Böck-Gasse 20;1210;Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;NMSH;921182;Mittelschule (Paul Grüninger);Neue Mittelschule an Hauptschulen;Hanreitergasse 2;1210;Wien;0
VS;921301;Volksschule;1827933.15,6154690.18;Rittingergasse 29A;1210;Wien;öffentl.;11;240;120;120;AHS;903026;Bundesgymnasium und Bundesrealgymnasium unter besonderer Berücksichtigung der musischen Ausbildung (HIB);AHS-Unterstufe;Boerhaavegasse 15;1030;Wien;0
